path,category,git_state,likely_role,risk_level,recommended_action,rationale
audit/old-site-2026-03-23/assets_export/all_images/img_0252_photo_2025-06-14_08-.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0253_photo_2024-02-04_171.jpeg.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0254_img_DZVzy7hiSoR0c1MR.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0256_photo.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0257_photo.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0258_day.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0259_63e9322f53ec8ca1b307.webp,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0260_32fd4584a075531af896.webp,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0261_dc48894a7f3817021a23.webp,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0262_09066d0d2c3a4aa6db06.webp,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0263_45b1eb46cf5961c2188d.webp,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0264_photo.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0265_photo.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0266_photo.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0267_photo.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0268_ChatGPT_Image_18__20.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0302_tilda-blocks-page126992496.min.css,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0304_tilda-blocks-page43873515.min.css,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0306_tilda-blocks-page43885059.min.css,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0307_tilda-blocks-page43860817.min.js.bin,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0308_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0310_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0311_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0312_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0313_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0314_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0315_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0316_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0317_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0318_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0319_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0321_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0322_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0323_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0324_telegram-cloud-photo.jpg,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0325_image.png,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0343_tilda-blocks-page43860817.min.css,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
audit/old-site-2026-03-23/assets_export/all_images/img_0345_tilda-blocks-page88501826.min.css,audit-legacy-export,untracked,legacy audit export snapshot,medium,archive,Historical export; preserve outside active tree
